-180,7005.151054
-175,6939.967352
-170,6874.78365
-165,6795.779652
-160,6686.191733
-155,6546.482303
-150,6377.274693
-145,6179.32767
-140,5953.499709
-135,5700.712362
-130,5421.922187
-125,5118.123625
-120,4790.417208
-115,4440.165874
-110,4069.234455
-105,3680.280811
-100,3277.061711
-95,2864.718722
-90,2450.011376
-85,2041.460117
-80,1649.257283
-75,1284.369406
-70,956.2950613
-65,671.2936012
-60,433.57558
-55,246.8285009
-50,113.5033687
-45,32.94608313
-40,0
-35,5.639049495
-30,39.16052927
-25,89.79804542
-20,147.2684433
-15,201.9781577
-10,245.3190861
-5,270.2086066
0,270.2086066
5,270.2086066
10,245.3190861
15,201.9781577
20,147.2684433
25,89.79804542
30,39.16052927
35,5.639049495
40,0
45,32.94608313
50,113.5033687
55,246.8285009
60,433.57558
65,671.2936012
70,956.2950613
75,1284.369406
80,1649.257283
85,2041.460117
90,2450.011376
95,2864.718722
100,3277.061711
105,3680.280811
110,4069.234455
115,4440.165874
120,4790.417208
125,5118.123625
130,5421.922187
135,5700.712362
140,5953.499709
145,6179.32767
150,6377.274693
155,6546.482303
160,6686.191733
165,6795.779652
170,6874.78365
175,6939.967352
175,6939.967352
180,7005.151054